id,name,state,postcode,lat,lng
12560,LAURA,SA,5480,-33.185283,138.300974
12561,STONE HUT,SA,5480,-33.109017,138.297815
12562,BANGOR,SA,5481,-32.952889,138.157372
12563,MURRAY TOWN,SA,5481,-32.937097,138.240433
12564,WIRRABARA,SA,5481,-33.030507,138.267374
12565,WONGYARRA,SA,5481,-32.985185,138.225233
12566,BOOLEROO CENTRE,SA,5482,-32.880512,138.351993
12567,WEPOWIE,SA,5482,-32.830865,138.485816
12568,MELROSE,SA,5483,-32.813063,138.194653
12569,WILMINGTON,SA,5485,-32.649055,138.097284
12570,CALTOWIE,SA,5490,-33.181404,138.481520
12571,CALTOWIE NORTH,SA,5490,-33.131369,138.514363
12572,CALTOWIE WEST,SA,5490,-33.108818,138.341988
12573,BELALIE EAST,SA,5491,-33.269532,138.654934
12574,BELALIE NORTH,SA,5491,-33.146243,138.714757
12575,BUNDALEER GARDENS,SA,5491,-33.329051,138.549419
12576,BUNDALEER NORTH,SA,5491,-33.278498,138.576131
12577,HORNSDALE,SA,5491,-33.073193,138.494824
12578,JAMESTOWN,SA,5491,-33.203873,138.605434
12579,WEST BUNDALEER,SA,5491,-33.267814,138.496933
12580,YONGALA,SA,5493,-33.026077,138.747391
12581,BAROOTA,SA,5495,-32.924116,137.982971
12582,GERMEIN BAY,SA,5495,-33.103993,138.055659
12583,MAMBRAY CREEK,SA,5495,-32.830827,137.981830
12584,NECTAR BROOK,SA,5495,-32.696858,137.942153
12585,PORT FLINDERS,SA,5495,-33.101444,138.035666
12586,PORT GERMEIN,SA,5495,-33.019756,138.000247
12587,AVON,SA,5501,-34.281161,138.338749
12588,CALOMBA,SA,5501,-34.392682,138.415915
12589,DUBLIN,SA,5501,-34.452225,138.352227
12590,LEWISTON,SA,5501,-34.591233,138.593060
12591,LONG PLAINS,SA,5501,-34.356100,138.385604
12592,LOWER LIGHT,SA,5501,-34.531875,138.436581
12593,MIDDLE BEACH,SA,5501,-34.607576,138.413460
12594,PARHAM,SA,5501,-34.429568,138.258955
12595,PORT GAWLER,SA,5501,-34.633682,138.493516
12596,THOMPSON BEACH,SA,5501,-34.490458,138.288491
12597,TWO WELLS,SA,5501,-34.595244,138.516450
12598,WEBB BEACH,SA,5501,-34.443747,138.262509
12599,WILD HORSE PLAINS,SA,5501,-34.361839,138.294630
12600,WINDSOR,SA,5501,-34.421671,138.330791
12601,FISCHER,SA,5502,-34.494033,138.613197
12602,GRACE PLAINS,SA,5502,-34.359686,138.491956
12603,KORUNYE,SA,5502,-34.512534,138.509843
12604,MALLALA,SA,5502,-34.437928,138.512470
12605,RED BANKS,SA,5502,-35.770168,137.695998
12606,REEVES PLAINS,SA,5502,-34.525717,138.594752
12607,LOCHIEL,SA,5510,-33.929579,138.158201
12608,BARUNGA GAP,SA,5520,-33.828679,138.124671
12609,BUMBUNGA,SA,5520,-33.912331,138.228557
12610,BURNSFIELD,SA,5520,-33.696509,138.215369
12611,GLEESON HILL,SA,5520,-33.795020,138.209895
12612,SNOWTOWN,SA,5520,-33.780894,138.214906
12613,WOKURNA,SA,5520,-33.703730,138.067216
12614,REDHILL,SA,5521,-33.525666,138.199617
12615,FISHERMAN BAY,SA,5522,-33.553743,137.938071
12616,LOWER BROUGHTON,SA,5522,-33.333804,137.984683
12617,PORT BROUGHTON,SA,5522,-33.600169,137.931482
12618,WARD HILL,SA,5522,-33.630800,137.915759
12619,BEETALOO,SA,5523,-33.258052,138.251670
12620,CLEMENTS GAP,SA,5523,-33.489031,138.114579
12621,CRYSTAL BROOK,SA,5523,-33.353087,138.205965
12622,HUDDLESTON,SA,5523,-33.326714,138.282708
12623,MERRITON,SA,5523,-33.432203,138.153434
12624,NARRIDY,SA,5523,-33.423218,138.302627
12625,NUROM,SA,5523,-33.326872,138.088093
12626,WANDEARAH,SA,5523,-33.417348,137.960353
12627,WANDEARAH EAST,SA,5523,-33.386752,138.038986
12628,WANDEARAH WEST,SA,5523,-33.417348,137.960353
12629,BUNGAMA,SA,5540,-33.196523,138.068265
12630,COONAMIA,SA,5540,-33.193480,138.043643
12631,NAPPERBY,SA,5540,-33.154324,138.116703
12632,NELSHABY,SA,5540,-33.129263,138.112171
12633,PIRIE EAST,SA,5540,-33.262948,138.030904
12634,PORT DAVIS,SA,5540,-33.264716,137.851174
12635,PORT PIRIE,SA,5540,-33.177044,138.010229
12636,PORT PIRIE SOUTH,SA,5540,-33.198655,138.029909
12637,PORT PIRIE WEST,SA,5540,-33.174703,137.991224
12638,RISDON PARK,SA,5540,-33.198684,138.003905
12639,RISDON PARK SOUTH,SA,5540,-33.217021,137.975110
12640,SOLOMONTOWN,SA,5540,-33.184021,138.019534
12641,TELOWIE,SA,5540,-33.054658,138.068156
12642,WARNERTOWN,SA,5540,-33.234632,138.118013
12643,BEAUFORT,SA,5550,-34.070596,138.227272
12644,BOWMANS,SA,5550,-34.160050,138.259363
12645,INKERMAN,SA,5550,-34.276873,138.236934
12646,KALLORA,SA,5550,-34.238139,138.298080
12647,NANTAWARRA,SA,5550,-34.010916,138.227862
12648,PORT WAKEFIELD,SA,5550,-34.184904,138.148536
12649,PROOF RANGE,SA,5550,-34.253456,138.177203
12650,SOUTH HUMMOCKS,SA,5550,-34.006812,138.117650
12651,KAINTON,SA,5552,-34.148316,137.941585
12652,PASKEVILLE,SA,5552,-34.038957,137.902346
12653,SUNNYVALE,SA,5552,-34.143923,137.817398
12654,THRINGTON,SA,5552,-34.003145,137.817921
12655,BOORS PLAIN,SA,5554,-34.025225,137.666528
12656,CUNLIFFE,SA,5554,-34.079186,137.746561
12657,JERICHO,SA,5554,-33.967469,137.686441
12658,JERUSALEM,SA,5554,-33.973530,137.710994
12659,KADINA,SA,5554,-33.963276,137.715028
12660,MATTA FLAT,SA,5554,-33.975960,137.705445
12661,NEW TOWN,SA,5554,-33.957445,137.698857
12662,THOMAS PLAIN,SA,5554,-33.953563,137.704599
12663,WALLAROO MINES,SA,5554,-33.966734,137.696538
12664,WILLAMULKA,SA,5554,-33.936396,137.872290
12665,ALFORD,SA,5555,-33.815180,137.821268
12666,COLLINSFIELD,SA,5555,-33.604413,138.224524
12667,DOWLING,SA,5555,-34.337803,137.942263
12668,DOWLINGVILLE,SA,5555,,
12669,HOPE GAP,SA,5555,-33.668205,138.222428
12670,KULPARA,SA,5555,-34.059534,138.035940
12671,LAKE VIEW,SA,5555,-33.638003,138.253211
12672,MELTON,SA,5555,-34.084181,137.980986
12673,MUNDOORA,SA,5555,-33.595360,138.075597
12674,TICKERA,SA,5555,-33.790368,137.711710
12675,WINULTA,SA,5555,-34.276262,137.872685
12676,NORTH BEACH,SA,5556,-33.900295,137.630764
12677,WALLAROO,SA,5556,-33.932011,137.628337
12678,WALLAROO PLAIN,SA,5556,-33.820793,137.694726
12679,WARBURTO,SA,5556,-34.008648,137.556166
12680,AGERY,SA,5558,-34.156899,137.742805
12681,CROSS ROADS,SA,5558,-34.061170,137.611719
12682,EAST MOONTA,SA,5558,-34.081008,137.617319
12683,HAMLEY,SA,5558,-34.084315,137.600159
12684,KOOROONA,SA,5558,-34.085310,137.587536
12685,MOONTA,SA,5558,-34.081008,137.617319
12686,MOONTA BAY,SA,5558,-34.055204,137.563625
12687,MOONTA MINES,SA,5558,-34.077860,137.608603
12688,NALYAPPA,SA,5558,-34.117231,137.608205
12689,NORTH MOONTA,SA,5558,-34.052750,137.593078
12690,NORTH YELTA,SA,5558,-34.059173,137.631023
12691,PARAMATTA,SA,5558,-34.048069,137.629165
12692,PORT HUGHES,SA,5558,-34.075588,137.545866
12693,YELTA,SA,5558,-34.059173,137.631023
12694,BUTE,SA,5560,-33.863962,138.007629
12695,NINNES,SA,5560,-33.970435,138.020812
12696,CLINTON,SA,5570,-34.178371,137.978866
12697,CLINTON CENTRE,SA,5570,-34.234696,137.914313
12698,PORT CLINTON,SA,5570,-34.224110,138.013492
12699,PRICE,SA,5570,-34.285297,137.992686
12700,ARDROSSAN,SA,5571,-34.422953,137.916805
12701,BLACK POINT,SA,5571,-34.615191,137.904181
12702,CUNNINGHAM,SA,5571,-34.417738,137.834376
12703,JAMES WELL,SA,5571,-34.481091,137.897579
12704,PETERSVILLE,SA,5571,-34.366331,137.834916
12705,PINE POINT,SA,5571,-34.567525,137.880472
12706,ROGUES POINT,SA,5571,-34.494898,137.895141
12707,SANDILANDS,SA,5571,-34.512691,137.781871
12708,TIDDY WIDDY BEACH,SA,5571,-34.402961,137.938963
12709,ARTHURTON,SA,5572,-34.257529,137.756400
12710,PORT ARTHUR,SA,5572,-34.148320,138.063034
12711,BALGOWAN,SA,5573,-34.324332,137.494924
12712,CHINAMAN WELLS,SA,5573,-34.403414,137.552005
12713,MAITLAND,SA,5573,-34.373993,137.673088
12714,POINT PEARCE,SA,5573,-34.417360,137.500535
12715,PORT VICTORIA,SA,5573,-34.496407,137.483096
12716,SOUTH KILKERRAN,SA,5573,-34.440984,137.589259
12717,URANIA,SA,5573,-34.511381,137.605730
12718,WAURALTEE,SA,5573,-34.586573,137.557524
12719,WEETULTA,SA,5573,-34.247025,137.642777
12720,YORKE VALLEY,SA,5573,-34.429646,137.661369
12721,BLUFF BEACH,SA,5575,-34.732992,137.480834
12722,BRENTWOOD,SA,5575,-34.864425,137.498206
12723,CORNY POINT,SA,5575,-34.925450,137.083193
12724,COUCH BEACH,SA,5575,-34.909031,137.179421
12725,HARDWICKE BAY,SA,5575,-34.896138,137.458962
12726,KOOLYWURTIE,SA,5575,-34.646277,137.638414
12727,MARION BAY,SA,5575,-35.235225,136.980575
12728,MINLATON,SA,5575,-34.771227,137.595608
12729,POINT SOUTTAR,SA,5575,-34.895766,137.268896
12730,POINT TURTON,SA,5575,-34.946786,137.353226
12731,PORT JULIA,SA,5575,-34.663534,137.875393
12732,PORT RICKABY,SA,5575,-34.674289,137.495884
12733,RAMSAY,SA,5575,-34.822467,137.689992
12734,STENHOUSE BAY,SA,5575,-35.266152,136.951912
12735,THE PINES,SA,5575,-34.916699,137.162954
12736,WHITE HUT,SA,5575,-35.043911,137.014301
12737,WOOL BAY,SA,5575,-34.993047,137.757480
12738,HONITON,SA,5576,-35.101808,137.648499
12739,PORT MOOROWIE,SA,5576,-35.113034,137.520191
12740,YORKETOWN,SA,5576,-35.019057,137.605338
12741,FOUL BAY,SA,5577,-35.179011,137.210072
12742,INNESTON,SA,5577,-35.207716,136.928175
12743,WAROOKA,SA,5577,-34.990060,137.398818
12744,CURRAMULKA,SA,5580,-34.695942,137.710683
12745,PORT VINCENT,SA,5581,-34.779593,137.859065
12746,SHEAOAK FLAT,SA,5581,-34.705192,137.874174
12747,PORT GILES,SA,5582,-35.024830,137.760696
12748,STANSBURY,SA,5582,-34.908506,137.797205
12749,COOBOWIE,SA,5583,-35.042188,137.733933
12750,EDITHBURGH,SA,5583,-35.084795,137.745793
12751,CULTANA,SA,5600,-32.936701,137.576050
12752,IRON BARON,SA,5600,-32.995710,137.166960
12753,MULLAQUANA,SA,5600,-33.059900,137.532554
12754,POINT LOWLY,SA,5600,-32.997137,137.784271
12755,PORT BONYTHON,SA,5600,-32.985061,137.771683
12756,WHYALLA,SA,5600,-33.034782,137.585506
12757,WHYALLA PLAYFORD,SA,5600,-33.030093,137.565774
12758,IRON KNOB,SA,5601,-32.741688,137.158148
12759,COWELL,SA,5602,-33.684835,136.926709
12760,LUCKY BAY,SA,5602,-33.702784,137.035408
12761,MANGALO,SA,5602,-33.533825,136.621432
12762,MIDGEE,SA,5602,-33.423928,137.154112
12763,MILTALIE,SA,5602,-34.694291,135.849059
12764,MINBRIE,SA,5602,-33.519846,136.890402
12765,MITCHELLVILLE,SA,5602,-33.607959,137.152247
12766,PORT GIBBON,SA,5602,-33.799121,136.794440
12767,ARNO BAY,SA,5603,-33.911901,136.568345
12768,HINCKS,SA,5603,-33.856694,135.963234
12769,VERRAN,SA,5603,-33.847167,136.321819
12770,WHARMINDA,SA,5603,-33.958428,136.240573
12771,PORT NEILL,SA,5604,-34.118031,136.347067
12772,BUTLER,SA,5605,-34.105939,136.169528
12773,TUMBY BAY,SA,5605,-34.375292,136.102799
12774,KIRTON POINT,SA,5606,-34.726235,135.874457
12775,PORT LINCOLN,SA,5606,-34.720184,135.858159
12776,BOSTON,SA,5607,-34.655349,135.856036
12777,BROOKER,SA,5607,-34.094138,135.874428
12778,CHARLTON GULLY,SA,5607,-34.553445,135.793126
12779,COFFIN BAY,SA,5607,-34.580940,135.323252
12780,COOMUNGA,SA,5607,-34.649845,135.717322
12781,COULTA,SA,5607,-34.386880,135.466893
12782,DUCK PONDS,SA,5607,-34.720622,135.783831
12783,FOUNTAIN,SA,5607,-34.602935,135.641282
12784,GREEN PATCH,SA,5607,-34.596129,135.777632
12785,HAWSON,SA,5607,-34.685848,135.779766
12786,HORSE PENINSULA,SA,5607,-34.552690,135.399556
12787,KARKOO,SA,5607,-34.031955,135.729774
12788,KELLIDIE BAY,SA,5607,-34.585650,135.455907
12789,KIANA,SA,5607,-34.035745,135.291598
12790,KOPPIO,SA,5607,-34.430748,135.870570
12791,LINCOLN NATIONAL PARK,SA,5607,-34.836921,135.861999
12792,LIPSON,SA,5607,-34.298356,136.145730
12793,LOUTH BAY,SA,5607,-34.541623,135.932938
12794,MITCHELL,SA,5607,-34.014464,135.566100
12795,MOODY,SA,5607,-34.049440,136.009320
12796,MOUNT DRUMMOND,SA,5607,-34.218129,135.410144
12797,MOUNT DUTTON BAY,SA,5607,-34.530227,135.434771
12798,MOUNT HOPE,SA,5607,-34.114805,135.360414
12799,MURDINGA,SA,5607,-33.726307,135.708937
12800,NORTH SHIELDS,SA,5607,-34.629807,135.863010
12801,PEACHNA,SA,5607,-33.789992,135.712444
12802,PEARLAH,SA,5607,-34.595409,135.702786
12803,POONINDIE,SA,5607,-34.574539,135.883483
12804,SHERINGA,SA,5607,-33.844674,135.231904
12805,SLEAFORD,SA,5607,-34.847191,135.739659
12806,SULLIVAN,SA,5607,-34.656887,135.787019
12807,TOOLIGIE,SA,5607,-33.860725,135.703283
12808,TOOTENILLA,SA,5607,,
12809,TULKA,SA,5607,-34.804458,135.787114
12810,TULKA NORTH,SA,5607,-34.804458,135.787114
12811,ULEY,SA,5607,-34.676165,135.621965
12812,UNGARRA,SA,5607,-34.174566,136.050798
12813,VENUS BAY,SA,5607,-33.232385,134.669777
12814,WANGARY,SA,5607,-34.550201,135.481461
12815,WANILLA,SA,5607,-34.528789,135.674445
12816,WARRACHIE,SA,5607,-33.653705,135.712641
12817,WARROW,SA,5607,-34.349438,135.462426
12818,WARUNDA,SA,5607,-34.477022,135.684444
12819,WHITES FLAT,SA,5607,-34.509358,135.854121
12820,WHITES RIVER,SA,5607,-34.485760,135.928941
12821,YALLUNDA FLAT,SA,5607,-34.343845,135.880084
12822,WHYALLA NORRIE,SA,5608,-33.030705,137.534279
12823,WHYALLA NORRIE EAST,SA,5608,-33.025782,137.549239
12824,WHYALLA NORRIE NORTH,SA,5608,-33.020295,137.540924
12825,WHYALLA STUART,SA,5608,-33.033905,137.520857
12826,WHYALLA JENKINS,SA,5609,-33.022721,137.512329
12827,EDILLILIE,SA,5630,-34.409842,135.708499
12828,COCKALEECHIE,SA,5631,-34.205631,135.844197
12829,CUMMINS,SA,5631,-34.264065,135.727119
12830,KAPINNIE,SA,5632,-34.149121,135.497696
12831,YEELANNA,SA,5632,-34.139242,135.729006
12832,BOONERDO,SA,5633,-33.562483,135.976076
12833,LOCK,SA,5633,-33.568050,135.757353
12834,CAMPOONA,SA,5640,-33.502394,136.446932
12835,CLEVE,SA,5640,-33.701839,136.494086
12836,JAMIESON,SA,5640,-33.447156,136.419893
12837,WADDIKEE,SA,5640,-33.316568,136.253062
12838,BARNA,SA,5641,-33.183815,136.619341
12839,BUCKLEBOO,SA,5641,-32.923130,136.213463
12840,CARALUE,SA,5641,-33.236590,136.064500
12841,CORTLINYE,SA,5641,-32.997641,136.318985
12842,CUNYARIE,SA,5641,-32.943992,136.276848
12843,KELLY,SA,5641,-33.188150,136.545621
12844,KIMBA,SA,5641,-33.139824,136.421135
12845,MOSELEY,SA,5641,-33.024994,136.509983
12846,PANITYA,SA,5641,-33.217463,136.075984
12847,PINKAWILLINIE,SA,5641,-33.071141,136.252312
12848,SOLOMON,SA,5641,-33.227938,136.321687
12849,WILCHERRY,SA,5641,-32.928143,136.471831
12850,YALANDA,SA,5641,-33.259281,136.690146
12851,DARKE PEAK,SA,5642,-33.469064,136.199199
12852,HAMBIDGE,SA,5642,-33.409382,135.911396
12853,KIELPA,SA,5642,-33.589422,136.225073
12854,MURLONG,SA,5642,-33.649675,135.978799
12855,RUDALL,SA,5642,-33.690585,136.272038
12856,COOTRA,SA,5650,-33.209405,135.955463
12857,KOONGAWA,SA,5650,-33.160436,135.875020
12858,WARRAMBOO,SA,5650,-33.242697,135.597901
12859,KYANCUTTA,SA,5651,-33.132243,135.554089
12860,PANEY,SA,5652,-32.635458,135.456724
12861,WUDINNA,SA,5652,-33.047015,135.460447
12862,YANINEE,SA,5653,-32.947527,135.273867
12863,COCATA,SA,5654,-33.201210,135.147729
12864,KARCULTABY,SA,5654,-32.761630,134.949827
12865,MINNIPA,SA,5654,-32.856020,135.155489
12866,MOUNT DAMPER,SA,5654,-33.167209,135.083960
12867,BOCKELBERG,SA,5655,-32.580660,135.054861
12868,KALDOONERA,SA,5655,-32.585362,134.870346
12869,POOCHERA,SA,5655,-32.720761,134.837557
12870,PYGERY,SA,5655,-33.020729,135.408060
12871,CHILPENUNDA,SA,5660,-32.610433,134.499729
12872,CUNGENA,SA,5660,-32.582867,134.708832
12873,KOOLGERA,SA,5661,-32.360913,134.735545
12874,PIMBAACLA,SA,5661,-32.322406,134.446292
12875,WALLALA,SA,5661,-32.347149,134.653175
12876,WIRRULLA,SA,5661,-32.403937,134.531626
12877,YANTANABIE,SA,5661,-32.489097,134.635808
12878,BRAMFIELD,SA,5670,-33.621171,134.994039
12879,COLTON,SA,5670,-33.481838,134.923275
12880,COOLILLIE,SA,5670,-33.511845,135.266580
12881,ELLISTON,SA,5670,-33.649527,134.887928
12882,KAPPAWANTA,SA,5670,-33.698146,135.224933
12883,MOUNT JOY,SA,5670,-33.526030,135.111031
12884,MOUNT WEDGE,SA,5670,-33.467784,135.159030
12885,PALKAGEE,SA,5670,-33.438948,135.443889
12886,POLDA,SA,5670,-33.511181,135.376788
12887,TALIA,SA,5670,-33.320837,134.879444
12888,ULYERRA,SA,5670,-33.434814,135.645717
12889,BAIRD BAY,SA,5671,-33.142057,134.362438
12890,CALCA,SA,5671,-33.026298,134.361383
12891,COLLEY,SA,5671,-33.078399,134.703422
12892,MORTANA,SA,5671,45.2512614,8.7346541
12893,MOUNT COOPER,SA,5671,-33.072093,134.783076
12894,PORT KENNY,SA,5671,-33.166567,134.683367
12895,TYRINGA,SA,5671,-33.078891,134.422077
12896,WITERA,SA,5671,-33.098310,134.545022
12897,CARAWA,SA,5680,-32.364553,134.235027
12898,CHANDADA,SA,5680,-32.754646,134.674816
12899,CHINBINGINA,SA,5680,-32.231895,134.220872
12900,EBA ANCHORAGE,SA,5680,-32.683128,134.286009
12901,HASLAM,SA,5680,-32.504701,134.215111
12902,INKSTER,SA,5680,-32.890556,134.586255
12903,LAURA BAY,SA,5680,-32.232179,133.842773
12904,MARYVALE,SA,5680,-32.843590,134.401302
12905,MUDAMUCKLA,SA,5680,-32.158270,134.040908
12906,NUNJIKOMPITA,SA,5680,-32.270596,134.345733
12907,PERLUBIE,SA,5680,-32.570817,134.286004
12908,PETINA,SA,5680,-32.476578,134.396888
12909,PIEDNIPPIE,SA,5680,-32.741870,134.410813
12910,PUNTABIE,SA,5680,-32.211175,134.120308
12911,PUREBA,SA,5680,-32.036582,134.299771
12912,SCEALE BAY,SA,5680,-33.015959,134.192137
12913,SMOKY BAY,SA,5680,-32.375562,133.935987
12914,STREAKY BAY,SA,5680,-32.797179,134.211181
12915,WESTALL,SA,5680,-32.918396,134.095361
12916,YANERBIE,SA,5680,-32.927175,134.142253
12917,BOOKABIE,SA,5690,-31.839911,132.676700
12918,CEDUNA,SA,5690,-32.126082,133.675174
12919,CHARRA,SA,5690,-32.053275,133.331733
12920,COORABIE,SA,5690,-31.901536,132.296971
12921,DENIAL BAY,SA,5690,-32.102001,133.575323
12922,FOWLERS BAY,SA,5690,-31.987304,132.437294
12923,KALANBI,SA,5690,-31.950901,133.674835
12924,KOONIBBA,SA,5690,-31.903973,133.427774
12925,MALTEE,SA,5690,-32.075651,133.926786
12926,MERGHINY,SA,5690,-32.128371,133.843048
12927,NADIA,SA,5690,-32.117882,133.491966
12928,NUNDROO,SA,5690,-31.775937,132.207047
12929,PENONG,SA,5690,-31.928577,133.015575
12930,THEVENARD,SA,5690,-32.145605,133.652684
12931,UWORRA,SA,5690,-31.964399,133.331670
12932,WANDANA,SA,5690,-32.066517,133.810245
12933,WATRABA,SA,5690,-31.975163,133.212969
12934,WHITE WELL CORNER,SA,5690,-31.905626,133.328724
12935,YALATA,SA,5690,-31.480992,131.814796
12936,BLANCHE HARBOR,SA,5700,,
12937,MIRANDA,SA,5700,-32.732754,137.924519
12938,MUNDALLIO,SA,5700,-32.449414,137.848897
12939,PORT AUGUSTA,SA,5700,-32.491582,137.762118
12940,PORT AUGUSTA WEST,SA,5700,-32.483768,137.758276
12941,PORT PATERSON,SA,5700,-32.551033,137.821940
12942,WAMI KATA,SA,5700,-32.466989,137.786346
12943,ARKAROOLA VILLAGE,SA,5710,-30.3162180,139.3330910
12944,COMMISSARIAT POINT,SA,5710,-32.544495,137.744019
12945,COOK,SA,5710,-30.614794,130.413023
12946,GLENDAMBO,SA,5710,-30.980001,135.753453
12947,KINGOONYA,SA,5710,-30.917446,135.315532
12948,NONNING,SA,5710,-32.517353,136.493814
12949,STIRLING NORTH,SA,5710,-32.517784,137.840826
12950,TARCOOLA,SA,5710,-30.708641,134.566410
12951,WINNINOWIE,SA,5710,-32.614738,137.907043
12952,WOOLUNDUNGA,SA,5710,-32.598500,137.986178
12953,PIMBA,SA,5720,-31.259011,136.804586
12954,WOOMERA,SA,5720,-31.199162,136.824513
12955,ANDAMOOKA,SA,5722,-30.765236,137.073927
12956,COOBER PEDY,SA,5723,-28.896273,134.794074
12957,MARLA,SA,5724,-27.306573,133.623499
12958,MINTABIE,SA,5724,,
12959,OLYMPIC DAM,SA,5725,-30.528027,136.893152
12960,ROXBY DOWNS,SA,5725,-30.563054,136.895462
12961,BELTANA,SA,5730,-34.764674,138.632045
12962,BLINMAN,SA,5730,-31.102040,138.682756
12963,PARACHILNA,SA,5730,-31.133078,138.399654
12964,COOPERS CREEK,SA,5731,-27.833953,140.619150
12965,CORDILLO DOWNS,SA,5731,-26.706902,140.623062
12966,DURHAM DOWNS,SA,5731,-27.076424,141.905477
12967,INNAMINCKA,SA,5731,-27.745993,140.736501
12968,LEIGH CREEK,SA,5731,-30.594513,138.405925
12969,LYNDHURST,SA,5731,-30.287589,138.349417
12970,MERTY MERTY,SA,5731,-28.595629,140.276127
12971,MOOLAWATANA,SA,5731,-29.910233,139.726009
12972,WITCHELINA,SA,5731,-29.847137,138.198750
12973,COPLEY,SA,5732,-30.552387,138.423850
12974,NEPABUNNA,SA,5732,,
12975,FARINA,SA,5733,-30.067057,138.277060
12976,MARREE,SA,5733,-29.648896,138.067796
12977,OODNADATTA,SA,5734,-27.546529,135.447026
12978,ADELAIDE AIRPORT,SA,5950,-34.947656,138.531567
12979,PERTH,WA,6000,-31.955400,115.858590
12980,HIGHGATE,WA,6003,-31.939272,115.869136
12981,NORTHBRIDGE,WA,6003,-31.946969,115.857386
12982,EAST PERTH,WA,6004,-31.958426,115.871866
12983,KINGS PARK,WA,6005,-31.967791,115.836209
12984,WEST PERTH,WA,6005,-31.950555,115.843835
12985,NORTH PERTH,WA,6006,-31.931715,115.856843
12986,LEEDERVILLE,WA,6007,-31.936480,115.841231
12987,WEST LEEDERVILLE,WA,6007,-31.940713,115.832279
12988,DAGLISH,WA,6008,-31.954097,115.809407
12989,SHENTON PARK,WA,6008,-31.960889,115.812352
12990,SUBIACO,WA,6008,-31.949640,115.823977
12991,SUBIACO EAST,WA,6008,-31.949640,115.823977
12992,CRAWLEY,WA,6009,-31.983689,115.814532
12993,DALKEITH,WA,6009,-31.994799,115.798774
12994,NEDLANDS,WA,6009,-31.978007,115.810020
12995,CLAREMONT,WA,6010,-31.981145,115.781247
12996,KARRAKATTA,WA,6010,-31.965861,115.800418
12997,MOUNT CLAREMONT,WA,6010,-31.962890,115.778494
12998,SWANBOURNE,WA,6010,-31.982485,115.770621
12999,COTTESLOE,WA,6011,-31.997976,115.762877
13000,PEPPERMINT GROVE,WA,6011,-31.999800,115.767267
13001,MOSMAN PARK,WA,6012,-32.006970,115.762258
13002,FLOREAT,WA,6014,-31.937648,115.792209
13003,FLOREAT FORUM,WA,6014,-31.936024,115.792726
13004,JOLIMONT,WA,6014,-31.947602,115.811572
13005,WEMBLEY,WA,6014,-31.940784,115.810360
13006,CITY BEACH,WA,6015,-31.936772,115.764956
13007,GLENDALOUGH,WA,6016,-31.920761,115.814243
13008,MOUNT HAWTHORN,WA,6016,-31.920297,115.836577
13009,HERDSMAN,WA,6017,-31.912790,115.811165
13010,OSBORNE PARK,WA,6017,-31.898857,115.811175
13011,CHURCHLANDS,WA,6018,-31.920203,115.787679
13012,DOUBLEVIEW,WA,6018,-31.899811,115.778843
13013,GWELUP,WA,6018,-31.870147,115.792439
13014,INNALOO,WA,6018,-31.888711,115.792210
13015,KARRINYUP,WA,6018,-31.875632,115.782191
13016,WOODLANDS,WA,6018,-31.908849,115.798304
13017,SCARBOROUGH,WA,6019,-31.894358,115.760162
13018,WEMBLEY DOWNS,WA,6019,-31.911079,115.772731
13019,CARINE,WA,6020,-31.850982,115.778122
13020,MARMION,WA,6020,-31.844038,115.751484
13021,NORTH BEACH,WA,6020,-31.860972,115.752859
13022,SORRENTO,WA,6020,-31.825368,115.749150
13023,WATERMANS BAY,WA,6020,,
13024,BALCATTA,WA,6021,-31.863835,115.817189
13025,STIRLING,WA,6021,-31.883428,115.809897
13026,HAMERSLEY,WA,6022,-31.851354,115.805976
13027,GREENWOOD,WA,6024,-31.831050,115.797574
13028,WARWICK,WA,6024,-31.844843,115.808154
13029,CRAIGIE,WA,6025,-31.784792,115.767788
13030,HILLARYS,WA,6025,-31.809421,115.741544
13031,KALLAROO,WA,6025,-31.790785,115.745092
13032,PADBURY,WA,6025,-31.812088,115.767581
13033,KINGSLEY,WA,6026,-31.809099,115.788898
13034,WOODVALE,WA,6026,-31.785552,115.786852
13035,BELDON,WA,6027,-31.777325,115.756820
13036,CONNOLLY,WA,6027,-31.754230,115.747626
13037,EDGEWATER,WA,6027,-31.760848,115.786404
13038,HEATHRIDGE,WA,6027,-31.759362,115.763247
13039,JOONDALUP,WA,6027,-31.746519,115.769894
13040,MULLALOO,WA,6027,-31.778989,115.743480
13041,OCEAN REEF,WA,6027,-31.752177,115.735165
13042,BURNS BEACH,WA,6028,-31.729200,115.717254
13043,CURRAMBINE,WA,6028,-31.735025,115.744417
13044,ILUKA,WA,6028,-31.737276,115.730290
13045,KINROSS,WA,6028,-31.718375,115.735228
13046,TRIGG,WA,6029,-31.873465,115.759038
13047,CLARKSON,WA,6030,-31.677452,115.721326
13048,MERRIWA,WA,6030,-31.666754,115.712158
13049,MINDARIE,WA,6030,-31.685654,115.703795
13050,QUINNS ROCKS,WA,6030,-31.672941,115.707970
13051,RIDGEWOOD,WA,6030,-31.663830,115.718624
13052,TAMALA PARK,WA,6030,-31.707482,115.721981
13053,BANKSIA GROVE,WA,6031,-31.697991,115.814615
13054,CARRAMAR,WA,6031,-31.713995,115.786738
13055,NEERABUP,WA,6031,-31.681056,115.772529
